SrNo,Date,Sale Party,Quantity Sold,Sale Rate,Product,Grade,Company,Specific Grade,Purchase Party,Quantity Purchased,Purchase Rate
3983,2020-11-14,Galaxy Polymers Medical Devices (Gurugram),11000,91,E24065,LL Lamination,RIL,LL,"Jumeirah Crest Trading DMCC (Dubai, UAE)",11000,89
3984,2020-11-14,Beacon Recyclers Pvt Ltd (Vasai),14000,94,Y35GR1,PP Lamination,HMEL,PP,"Huanxin Petrochem Corp. (Xiamen, China)",14000,92
3985,2020-11-15,Mahadev Polymers Agro Plast (Rajkot),7000,87,456J,PP Raffia,Basell,PP,"SilverPanda Materials Trading Co. (Qingdao, China)",7000,86
3986,2020-11-15,Zenith Polymers Automotive Components (Noida),11000,86,5000W,ABS,Taita,ABS,"Huanxin Petrochem Corp. (Xiamen, China)",11000,85
3987,2020-11-15,Millennium Polymers Sports Goods (Dahej),10000,87,125MO,PP Moulding (12 Mfi),Borough,PP,Ludhiana Shree Polychem,10000,85
3988,2020-11-15,Kandla Crystal Plastics,8000,89,5502BN,HD Blow Moulding,Marlex,HD,"Sandshell Trading DMCC (Dubai, UAE)",8000,87
3989,2020-11-15,Neelkanth Medical Devices Pvt Ltd (Nashik),10000,89,P700J,PP Moulding (12 Mfi),SCG Chemcials,PP,"DragonGate Materials Trading Co. (Shanghai, China)",10000,87
3990,2020-11-15,Urban Sports Goods Pvt Ltd (Bengaluru),6000,85,1100FS,PP TQ,IOCL,PP,"Sandshell Trading DMCC (Dubai, UAE)",6000,84
3991,2020-11-15,Devika Polymers Coatings (Jalandhar),6000,97,M0861S,HD Injection Moulding (8 mfi),HMEL,HD,Kanha Exim,6000,96
3992,2020-11-15,Radiant Polymers Automotive Components (Agra),8000,81,204000,LD Lamination,Basell,LD,Paramount Commodities,8000,80
3993,2020-11-15,Kolkata Core Toys Pvt Ltd,15000,94,1820,LL 2 Mfi Non-Slip,Basell,LL,Stellar Cuttack Commodities,15000,91
3994,2020-11-15,Neelkanth Buildtech Pvt Ltd (Hyderabad),12000,92,118WM,LL 1 Mfi Slip,Sabic Malaysia,LL,"Huaxin Polychem Co., Ltd. (Tianjin, China)",12000,89
3995,2020-11-15,Mahadev Lucknow Agro Plast Pvt Ltd,11000,92,F1,HD HM,Qamar,HM,Tapti Kochi Petrochem,11000,90
3996,2020-11-15,Kandla Crystal Plastics,7000,87,1810T,LL 1 Mfi Slip,Basell,LL,Ghaziabad Bharat Polytrade,7000,85
3997,2020-11-15,Haridwar Galaxy Polymart,12000,88,F0118L,LL 1 Mfi Non-Slip,HMEL,LL,Greentech Polytrade (Kochi),12000,87
3998,2020-11-15,Nagpur Millennium Textiles Pvt Ltd,6000,90,2018N,LL 2 Mfi Non-Slip,Lotrene,LL,Tapti Kanpur Polychemicals,6000,89
3999,2020-11-15,Ghaziabad Infinity Toys Pvt Ltd,10000,80,M5026L,LL 50 Mfi,HMEL,LL,"Falaj Trading DMCC (Dubai, UAE)",10000,78
4000,2020-11-16,Krishna Films & Sheets Pvt Ltd (Vapi),15000,92,50MA180,HD Injection Moulding,RIL,HD,Navneet Polychemicals,15000,89
4001,2020-11-16,Vertex 3D Printing Pvt Ltd (Nashik),11000,91,BL3,HD Blow Moulding,Iran,HD,Indore Devika Polychem,11000,88
4002,2020-11-16,Infinity Ahmedabad Consumer Products Pvt Ltd,14000,90,B55,HD MBM,Gail,HD,"SilverPanda Materials Trading Co. (Qingdao, China)",14000,87
4003,2020-11-16,Bharat WaterTech Pvt Ltd (Kandla),6000,94,B6003,HD Blow Moulding,Opal,HD,Navkar Exim,6000,91
4004,2020-11-16,Arham Exim,10000,90,HM120A,PP Moulding (12 Mfi),HPCL,PP,Kanha Exim,10000,87
4005,2020-11-16,Nagpur Heritage Moulders Pvt Ltd,12000,85,118NJ,LL 1 Mfi Non-Slip,Sabic,LL,"Sandshell Trading DMCC (Dubai, UAE)",12000,84
4006,2020-11-16,Galaxy Polymers Medical Devices (Gurugram),11000,87,2130,LD Heavy Duty,Sasol,LD,Meerut Umiya Polytrade,11000,85
4007,2020-11-16,Anand Polymers Textiles (Pune),11000,92,2421H,LD 2 Mfi Non-Slip,Basell,LD,Sahyadri Polymer Traders,11000,90
4008,2020-11-16,Vertex Polymers Electronics (Lucknow),12000,89,H200IG,PP Moulding (20 Mfi),Nayara,PP,"GreatWall Plastics Co., Ltd. (Shanghai, China)",12000,87
4009,2020-11-16,Gurugram Neelkanth Trading Co.,6000,87,5230,LD Heavy Duty,Borough,LD,Shakti Chemplast (Navi Mumbai),6000,85
4010,2020-11-16,Sai Polymers Moulders (Kolkata),9000,83,C7100,LD Lamination,APC,LD,Navneet Vasai Polymer Traders,9000,81
4011,2020-11-16,Anand Commodities (Mysuru),7000,93,P700J,PP Moulding (12 Mfi),SCG Chemcials,PP,Infinity Poly Solutions,7000,91
4012,2020-11-16,Sai Lucknow Polymer Traders,9000,88,PP 500,PP Raffia,Sabic,PP,Velocity Thane Plastics,9000,87
4013,2020-11-17,Siddhi Polymers Recyclers (Mangaluru),10000,89,0725n,LD Heavy Duty,Tasnee,LD,Kanpur Kaveri Petrochem,10000,87
4014,2020-11-17,Paramount Polymers Medical Devices (Meerut),7000,87,HNR100,PP Moulding,Sasol,PP,"Huanxin Petrochem Corp. (Xiamen, China)",7000,85
4015,2020-11-17,Lucknow Godavari Moulders Pvt Ltd,11000,86,SC203TR,GPPS,Supreme,GPPS,Anand Poly Hub,11000,85
4016,2020-11-17,Nexus Bhiwandi Consumer Products Pvt Ltd,6000,92,1013NW8,Nylon,UBE,Nylon,"Palm Vista Trading DMCC (Dubai, UAE)",6000,90
4017,2020-11-17,Heritage Polymers WaterTech (Durgapur),10000,88,1030RG,PP Raffia,IOCL,PP,"Falaj Trading DMCC (Dubai, UAE)",10000,87
4018,2020-11-17,Navkar Bhiwandi Electricals Pvt Ltd,10000,89,E0725L,LL Lamination,HMEL,LL,Metro Exim (Tiruppur),10000,87
4019,2020-11-17,Stride Industrials Pvt Ltd (Jaipur),11000,91,1030RG,PP Raffia,IOCL,PP,Devika Polymers (Udaipur),11000,90
4020,2020-11-17,Sunrise Textiles Pvt Ltd (Kolkata),9000,91,B6003,HD Blow Moulding,Opal,HD,Panipat Sunbeam Polychemicals,9000,90
4021,2020-11-17,Rajhans Mysuru Furniture Pvt Ltd,9000,89,6097,HD HM,Luban,HM,"Shengda Materials Trading Co. (Ningbo, China)",9000,87
4022,2020-11-17,Galaxy Surat Polychemicals,10000,84,118NM,LL 1 Mfi Non-Slip,Sabic,LL,"Pearl Coast Polymers LLC (Dubai, UAE)",10000,82
4023,2020-11-17,Heritage Polymers WaterTech (Durgapur),7000,85,204000,LD Lamination,Basell,LD,"Lianhua Plastics Co., Ltd. (Shanghai, China)",7000,84
4024,2020-11-17,Gurugram Sunrise Industrials Pvt Ltd,17000,91,50100,HD MBM,Marlex / Lotrene,HD,Thane Aristo Poly Hub,17000,88
4025,2020-11-17,Core Polymers Textiles (Noida),10000,90,0209AA,LL 1 Mfi Non-Slip,Iran,LL,"Palm Vista Trading DMCC (Dubai, UAE)",10000,87
4026,2020-11-18,Millennium Polymers Sports Goods (Dahej),8000,94,631CF,PP TQ,Borough,PP,Infinity Polychemicals (Pune),8000,91
4027,2020-11-18,Kaveri Gurugram Petrochem,11000,85,P700J,PP Moulding (12 Mfi),SCG Chemcials,PP,Udaipur Narmada Polychem,11000,83
4028,2020-11-18,Kanha Polymers Industrials (Silvassa),15000,90,B5004 / B6003,HD Blow Moulding,Opal,HD,Urban Polychem (Jodhpur),15000,87
4029,2020-11-18,Sigma Polychemicals (Meerut),11000,90,1820,LL 2 Mfi Non-Slip,Basell,LL,"BlueCrane Petrochem Corp. (Ningbo, China)",11000,88
4030,2020-11-18,Pristine Vadodara Impex,10000,89,17450,HD Injection Moulding (18 mfi),Dow,HD,"BlueCrane Petrochem Corp. (Ningbo, China)",10000,86
4031,2020-11-18,Krishna Polymers Industrials (Aurangabad),9000,93,528K,PP Thermoforming,Sabic,PP,Rajhans Polychemicals,9000,91
4032,2020-11-18,Devika Polymers Coatings (Jalandhar),7000,88,TR131,HD HM,Marlex,HM,Bhiwandi Rajhans Polymers,7000,85
4033,2020-11-18,Kanpur Sunrise Polymers,15000,88,1540,GPPS,Tabriz,GPPS,Neelkanth Ghaziabad Polymer Traders,15000,86
4034,2020-11-18,Chennai Aravali Sports Goods Pvt Ltd,8000,89,W20,PP Raffia,Gail,PP,"Huanxin Petrochem Corp. (Xiamen, China)",8000,86
4035,2020-11-18,Silvassa Momentum Textiles Pvt Ltd,6000,90,W20,PP Raffia,Gail,PP,Krishna Trading Co. (Vasai),6000,87
4036,2020-11-18,Shubham Indore WaterTech Pvt Ltd,6000,83,1820,LL 2 Mfi Non-Slip,Basell,LL,Shakti Kandla Commodities,6000,82
4037,2020-11-19,Heritage Polymers WaterTech (Durgapur),11000,88,W20,PP Raffia,Gail,PP,"Lianhua Plastics Co., Ltd. (Shanghai, China)",11000,87
4038,2020-11-19,Mahadev Lucknow Agro Plast Pvt Ltd,15000,83,7047,LL 1 Mfi Non-Slip,Luban,LL,Meerut Umiya Polytrade,15000,81
4039,2020-11-19,Vapi Heritage Adhesives Pvt Ltd,11000,85,2518,LD 2 Mfi Non-Slip,Sabic,LD,Kanha Exim,11000,84
4040,2020-11-19,Bharat WaterTech Pvt Ltd (Kandla),6000,88,H200IG,PP Moulding (20 Mfi),Nayara,PP,Anand Poly Hub,6000,87
4041,2020-11-19,Zenith Polymers Stationery (Haridwar),6000,88,EC7000,LD Lamination,Dow,LD,Panipat Sunbeam Polychemicals,6000,85
4042,2020-11-19,Allied Jaipur Packagers Pvt Ltd,10000,93,DF50,HD HM,IOCL,HM,Anand Durgapur Polytrade,10000,91
4043,2020-11-19,Bharat WaterTech Pvt Ltd (Kandla),8000,88,851,HD HM,Sabic,HM,"GoldRiver Materials Trading Co. (Tianjin, China)",8000,87
4044,2020-11-19,Nexus Bhiwandi Consumer Products Pvt Ltd,6000,87,2221D,LD Heavy Duty,Basell,LD,Navneet Vasai Polymer Traders,6000,86
4045,2020-11-19,Narmada Buildtech Pvt Ltd (Noida),11000,90,1881,HD HM,Titan,HM,"Jumeirah Crest Petrochem DMCC (Dubai, UAE)",11000,87
4046,2020-11-19,Pristine Vadodara Impex,14000,92,Y50,PP Raffia,Gail,PP,"BlueCrane Petrochem Corp. (Ningbo, China)",14000,91
4047,2020-11-19,Shubham Indore WaterTech Pvt Ltd,12000,88,F2001A,LL 1 Mfi Non-Slip,Opal,LL,"Palm Vista Trading DMCC (Dubai, UAE)",12000,87
4048,2020-11-19,Hiral Polychem (Durgapur),10000,94,B55H02,HD Blow Moulding,Opal,HD,Vadodara Urban Poly Solutions,10000,91
4049,2020-11-19,Prime Polymers Textiles (Mangaluru),11000,92,119ZJ,LL 1 Mfi Slip,Sabic,LL,"Jumeirah Crest Petrochem DMCC (Dubai, UAE)",11000,89
4050,2020-11-19,Jodhpur Mangalam Packagers Pvt Ltd,8000,91,J1020FA20,LD 2 Mfi Non-Slip,RIL,LD,"Pearl Coast Polymers LLC (Dubai, UAE)",8000,88
4051,2020-11-19,Neelkanth Buildtech Pvt Ltd (Hyderabad),14000,86,7000F,HD HM,Ilam,HM,"Marina Gate Polymers LLC (Dubai, UAE)",14000,84
4052,2020-11-20,Capital Aurangabad Packagers Pvt Ltd,11000,93,17450,HD Injection Moulding (18 mfi),Dow,HD,Howrah Pacific Polymer Traders,11000,90
4053,2020-11-20,Arham Exim,7000,91,118NM,LL 1 Mfi Non-Slip,Sabic,LL,Dynamic Polytrade,7000,88
4054,2020-11-20,Gurugram Tapti Consumer Products Pvt Ltd,10000,90,SH731,HIPS,Supreme,HIPS,Gurugram Neelkanth Trading Co.,10000,87
4055,2020-11-20,Pacific Polymers Automotive Components (Rajkot),7000,93,020F18A,LL 2 Mfi Non-Slip,Opal,LL,Anand Durgapur Polytrade,7000,90
4056,2020-11-20,Haridwar Galaxy Polymart,12000,93,2018N,LL 2 Mfi Non-Slip,Lotrene,LL,"Jumeirah Crest Trading DMCC (Dubai, UAE)",12000,91
4057,2020-11-20,Beacon Vadodara Coatings Pvt Ltd,12000,94,50MA180,HD Injection Moulding,RIL,HD,Anand Poly Hub,12000,91
4058,2020-11-20,Rajhans Polymers Coatings (Delhi),14000,89,7087,LL 1 Mfi Slip,Equate,LL,"DragonGate Materials Trading Co. (Shanghai, China)",14000,87
4059,2020-11-20,Navkar Gurugram Medical Devices Pvt Ltd,6000,92,EVA 2518,EVA 18%,Sipchem,EVA,Sigma Mysuru Commodities,6000,89
4060,2020-11-20,Galaxy Secunderabad Moulders Pvt Ltd,6000,90,B56003,HD Blow Moulding,RIL,HD,"GoldRiver Materials Trading Co. (Tianjin, China)",6000,87
4061,2020-11-20,Panipat Sunbeam Polychemicals,6000,94,M12RR,PP Moulding (12 Mfi),HMEL,PP,Anand Poly Hub,6000,92
4062,2020-11-20,Capital Aurangabad Packagers Pvt Ltd,12000,91,223,LL 1 Mfi Slip,Basell,LL,Matrix Polytrade,12000,90
4063,2020-11-20,Haridwar Galaxy Polymart,7000,87,F18010,LL 1 Mfi Non-Slip,RIL,LL,"Huanxin Petrochem Corp. (Xiamen, China)",7000,85
4064,2020-11-20,Neelkanth Medical Devices Pvt Ltd (Nashik),8000,92,C7100,LD Lamination,APC,LD,Meerut Kanha Polymart,8000,91
4065,2020-11-20,Hiral Polychem (Durgapur),6000,90,HR033,PP Raffia,HPCL,PP,Ganga Chemplast (Surat),6000,87
4066,2020-11-21,Galaxy Surat Polychemicals,10000,90,Q1018N,LL 1 Mfi Non-Slip,Lotrene,LL,Sigma Mysuru Commodities,10000,89
4067,2020-11-21,Omkar Furniture Pvt Ltd (Thane),6000,93,118WJ,LL 1 Mfi Slip,Sabic,LL,Thane Aristo Poly Hub,6000,90
4068,2020-11-21,Stride Polymers Textiles (Gurugram),12000,85,118NJ,LL 1 Mfi Non-Slip,Sabic,LL,"Pearl Coast Polymers LLC (Dubai, UAE)",12000,84
4069,2020-11-21,Panipat Sunbeam Polychemicals,7000,94,LD 955,LD Lamination,Hanwha,LD,Agra Sunbeam Plastics,7000,93
4070,2020-11-21,Urban Sports Goods Pvt Ltd (Bengaluru),10000,91,7087,LL 1 Mfi Slip,Equate,LL,"Jumeirah Crest Petrochem DMCC (Dubai, UAE)",10000,89
4071,2020-11-21,Crescent Exim (Mangaluru),6000,90,F18S,LL 1 Mfi Slip,Gail,LL,Matrix Polytrade,6000,87
4072,2020-11-21,Momentum Footwear Pvt Ltd (Delhi),11000,89,H030TN,PP Thermoforming,Nayara,PP,"Huaxin Polychem Co., Ltd. (Tianjin, China)",11000,87
4073,2020-11-21,Sunbeam Polymers Electronics (Bhiwandi),9000,89,6888,HD HM,Equate,HM,Vadodara Apex Chemplast,9000,87
4074,2020-11-21,Capital Furniture Pvt Ltd (Hyderabad),14000,89,FH10S,PP TQ,Opal,PP,"Desert Dunes Petrochem DMCC (Dubai, UAE)",14000,87
4075,2020-11-21,Gurugram Neelkanth Trading Co.,9000,93,T3804,LL Roto Moulding,Opal,LL,Indore Devika Polychem,9000,90
4076,2020-11-21,Velocity Agra Furniture Pvt Ltd,7000,91,265MO,PPCP (7 Mfi),Borough,PP,Triveni Petrochem,7000,89
4077,2020-11-22,Beacon Recyclers Pvt Ltd (Vasai),15000,94,J1020FA20,LD 2 Mfi Non-Slip,RIL,LD,Matrix Polymart (Secunderabad),15000,91
4078,2020-11-22,Aravali Chennai Toys Pvt Ltd,11000,86,FB3003,LD Heavy Duty,Lotrene,LD,"Jumeirah Crest Trading DMCC (Dubai, UAE)",11000,85
4079,2020-11-22,Pristine Vadodara Impex,9000,91,B55,HD MBM,Gail,HD,Allied Trading Co.,9000,88
4080,2020-11-22,Aurangabad Infinity Films & Sheets Pvt Ltd,12000,89,GRPLON30GF,30% Glass Filled Nylon,GRP,Nylon,"DragonGate Materials Trading Co. (Shanghai, China)",12000,87
4081,2020-11-22,Radiant Polymers Automotive Components (Agra),10000,85,HM120A,PP Moulding (12 Mfi),HPCL,PP,Shakti Polymers (Hyderabad),10000,84
4082,2020-11-22,Gurugram Tapti Consumer Products Pvt Ltd,8000,88,5831D,HD Blow Moulding,Basell,HD,Radiant Impex,8000,85
4083,2020-11-22,Sigma Polymers Furniture (Indore),9000,90,1350EG,PP Extrusion (35 Mfi),IOCL,PP,Arham Poly Hub (Delhi),9000,87
4084,2020-11-22,Greentech Polymers Agro Plast (Ahmedabad),10000,83,1810T,LL 1 Mfi Slip,Basell,LL,"Pearl Coast Exim DMCC (Dubai, UAE)",10000,81
4085,2020-11-22,Stride Polymers Pharma Packaging (Faridabad),14000,87,Lotrene 0270,LD 2 Mfi Slip,Lotrene,LD,Sahyadri Polymer Traders,14000,84
4086,2020-11-22,Urban Sports Goods Pvt Ltd (Bengaluru),6000,90,AM120N,PP Moulding (12 Mfi),RIL,PP,Navneet Polychemicals,6000,88
4087,2020-11-22,Heritage Adhesives Pvt Ltd (Nashik),6000,90,Y50,PP Raffia,Gail,PP,"DragonGate Materials Trading Co. (Shanghai, China)",6000,88
4088,2020-11-22,Sai Lucknow Polymer Traders,7000,95,4024WN,LD GP,Sabic,LD,Sigma Chemplast,7000,94
4089,2020-11-23,Ghaziabad Sunbeam Automotive Components Pvt Ltd,8000,89,1925,LL 2 Mfi Slip,Tasnee,LL,Lucknow Narmada Plastics,8000,87
4090,2020-11-23,Capital Aurangabad Packagers Pvt Ltd,15000,92,EVA 2518,EVA 18%,Sipchem,EVA,Matrix Polymart (Secunderabad),15000,89
4091,2020-11-23,Sunrise Textiles Pvt Ltd (Kolkata),8000,89,R0150S,HD Raffia,HMEL,HD,"Palm Vista Polymers LLC (Dubai, UAE)",8000,87
4092,2020-11-23,Chennai Aravali Sports Goods Pvt Ltd,10000,86,SC200,GPPS,Supreme,GPPS,"Jumeirah Crest Petrochem DMCC (Dubai, UAE)",10000,84
4093,2020-11-23,Anand Polymers Textiles (Pune),11000,90,5000W,ABS,Taita,ABS,Zenith Polymers (Ghaziabad),11000,87
4094,2020-11-23,Anand Commodities (Mysuru),7000,89,1540,GPPS,Tabriz,GPPS,"DragonGate Materials Trading Co. (Shanghai, China)",7000,88
4095,2020-11-23,Ganga Pharma Packaging Pvt Ltd (Surat),10000,75,FC21HS,LL 1 Mfi Slip,Qamar,LL,"Huaxin Polychem Co., Ltd. (Tianjin, China)",10000,74
4096,2020-11-23,Ghaziabad Sunbeam Automotive Components Pvt Ltd,12000,93,4080,PPCP (8 MFI),IOCL,PP,Mahadev Commodities (Howrah),12000,92
4097,2020-11-23,Durgapur Tirupati Pharma Packaging Pvt Ltd,12000,87,LD 040,LD GP,RIL,LD,Navkar Dahej Impex,12000,86
4098,2020-11-23,Kolkata Core Toys Pvt Ltd,6000,81,1060MG,PP Moulding (6 Mfi),IOCL,PP,"Lianhua Plastics Co., Ltd. (Shanghai, China)",6000,80
4099,2020-11-23,Kaveri Polymers Automotive Components (Chennai),6000,85,5000W,ABS,Taita,ABS,"Shengda Materials Trading Co. (Ningbo, China)",6000,83
4100,2020-11-23,Beacon Vadodara Coatings Pvt Ltd,12000,88,HTA001,HD Film,Exxon,HD,Mahadev Commodities (Howrah),12000,87
4101,2020-11-24,Sahyadri Indore Coatings Pvt Ltd,13000,92,SH300,HIPS,Supreme,HIPS,"Marina Gate Polymers LLC (Dubai, UAE)",13000,89
4102,2020-11-24,Stride Agra 3D Printing Pvt Ltd,9000,83,E0725L,LL Lamination,HMEL,LL,Neelkanth Petrochem (Ankleshwar),9000,82
4103,2020-11-24,Kanpur Sunrise Polymers,14000,90,MH13,PP Moulding (13 Mfi),Opal,PP,Stellar Polychemicals (Daman),14000,87
4104,2020-11-24,Nexus Ghaziabad Pipes & Fittings Pvt Ltd,9000,90,0155D,HD MBM,HMEL,HD,Zenith Udaipur Exim,9000,88
4105,2020-11-24,Zenith Polymers Stationery (Haridwar),8000,89,HC116FB,PP Raffia,Borough,PP,Orbit Poly Hub,8000,86
4106,2020-11-24,Triveni Petrochem,10000,93,2427H,LD 2 Mfi Slip,Basell,LD,"Jumeirah Crest Petrochem DMCC (Dubai, UAE)",10000,90
4107,2020-11-24,Krishna Films & Sheets Pvt Ltd (Vapi),9000,90,SRX100,PPCP,RIL,PP,"Jumeirah Crest Petrochem DMCC (Dubai, UAE)",9000,88
4108,2020-11-24,Indore Crescent Adhesives Pvt Ltd,8000,90,1969,LD Lamination,Sasol,LD,Core Impex (Agra),8000,89
4109,2020-11-24,Orbit Polychemicals (Cuttack),9000,91,012T,PP Moulding (12 Mfi),MRPL,PP,Aravali Trading Co.,9000,89
4110,2020-11-24,Bengaluru Godavari Automotive Components Pvt Ltd,11000,89,C7100,LD Lamination,APC,LD,"Desert Dunes Petrochem DMCC (Dubai, UAE)",11000,87
4111,2020-11-24,Kochi Stellar Textiles Pvt Ltd,6000,89,1013NW8,Nylon,UBE,Nylon,"Shengda Materials Trading Co. (Ningbo, China)",6000,87
4112,2020-11-24,Navneet Daman Adhesives Pvt Ltd,11000,88,MH13,PP Moulding (13 Mfi),Opal,PP,"BlueCrane Petrochem Corp. (Ningbo, China)",11000,86
4113,2020-11-24,Gurugram Neelkanth Trading Co.,10000,91,4024ZN,LD GP,Sabic,LD,"Palm Vista Polymers LLC (Dubai, UAE)",10000,89
4114,2020-11-24,Jodhpur Mangalam Packagers Pvt Ltd,10000,81,6097,HD HM,Luban,HM,Infinity Polymart (Meerut),10000,80
4115,2020-11-25,Devika Footwear Pvt Ltd (Silvassa),10000,91,6888,HD HM,Equate,HM,Hyderabad Bluewave Poly Solutions,10000,89
4116,2020-11-25,Umiya Faridabad Footwear Pvt Ltd,9000,92,Q1018N,LL 1 Mfi Non-Slip,Lotrene,LL,Beacon Cuttack Poly Hub,9000,90
4117,2020-11-25,Momentum Footwear Pvt Ltd (Delhi),12000,91,E52009,HD Raffia,RIL,HD,Tapti Polytrade,12000,90
4118,2020-11-25,Howrah Reliable Agro Plast Pvt Ltd,11000,87,5000W,ABS,Taita,ABS,Metro Polychemicals,11000,84
4119,2020-11-25,Everest Poly Hub (Navi Mumbai),11000,90,CM12RR,PPCP (12 MFI),HMEL,PP,Lucknow Narmada Plastics,11000,87
4120,2020-11-25,Bengaluru Godavari Automotive Components Pvt Ltd,11000,85,2427K,LD GP,Basell,LD,Crescent Exim (Mangaluru),11000,83
4121,2020-11-25,Shreenath Polymers Sports Goods (Ghaziabad),11000,89,M0861S,HD Injection Moulding (8 mfi),HMEL,HD,Sai Lucknow Polymer Traders,11000,87
4122,2020-11-25,Heritage Polymers WaterTech (Durgapur),9000,93,2103,LD Lamination,Sasol,LD,"BlueCrane Petrochem Corp. (Ningbo, China)",9000,92
4123,2020-11-25,Faridabad Bluewave Chemplast,7000,89,T9,HD Raffia,Haldia,HD,"DragonGate Materials Trading Co. (Shanghai, China)",7000,88
4124,2020-11-25,Crescent Polymers Housewares (Faridabad),9000,87,7000F,HD HM,Ilam,HM,Shreenath Plastics,9000,86
4125,2020-11-25,Pristine Vadodara Impex,16000,84,T3804,LL Roto Moulding,Opal,LL,Kolkata Dynamic Chemplast,16000,81
4126,2020-11-26,Omkar Medical Devices Pvt Ltd (Vapi),13000,93,GRPLON30GF,30% Glass Filled Nylon,GRP,Nylon,"Jumeirah Crest Trading DMCC (Dubai, UAE)",13000,90
4127,2020-11-26,Millennium Polymers Sports Goods (Dahej),10000,88,GRPLON30GF,30% Glass Filled Nylon,GRP,Nylon,Daman Millennium Polychem,10000,87
4128,2020-11-26,Mahadev Polymers Agro Plast (Rajkot),7000,93,B52A003,HD Blow Moulding,Gail,HD,Aurangabad Vector Petrochem,7000,91
4129,2020-11-26,Vapi Nexus Housewares Pvt Ltd,11000,90,HD150W,ABS,Lotte,ABS,"Falaj Trading DMCC (Dubai, UAE)",11000,87
4130,2020-11-26,Vector Vapi Toys Pvt Ltd,7000,85,H200IG,PP Moulding (20 Mfi),Nayara,PP,"Huanxin Petrochem Corp. (Xiamen, China)",7000,84
4131,2020-11-26,Rajhans Mysuru Furniture Pvt Ltd,10000,93,P700J,PP Moulding (12 Mfi),SCG Chemcials,PP,Umiya Petrochem (Gurugram),10000,90
4132,2020-11-26,Infinity Ahmedabad Consumer Products Pvt Ltd,11000,90,HD150W,ABS,Lotte,ABS,Gurugram Neelkanth Trading Co.,11000,87
4133,2020-11-26,Pristine Vadodara Impex,11000,88,1200MC,PP Moulding (20 Mfi),IOCL,PP,Kaveri Gurugram Petrochem,11000,87
4134,2020-11-26,Ankleshwar Prime Housewares Pvt Ltd,9000,85,SH03,HIPS,Supreme,HIPS,"Jumeirah Crest Petrochem DMCC (Dubai, UAE)",9000,83
4135,2020-11-26,Pristine Polymers Renewables (Bhubaneswar),9000,99,52GB003,HD Blow Moulding,RIL,HD,Orbit Polychemicals (Cuttack),9000,96
4136,2020-11-26,Sunrise Kolkata Consumer Products Pvt Ltd,13000,98,5110,HD HM,Aryasasol,HM,"GreatWall Plastics Co., Ltd. (Shanghai, China)",13000,95
4137,2020-11-27,Durgapur Tirupati Pharma Packaging Pvt Ltd,9000,90,5000W,ABS,Taita,ABS,"Pearl Coast Polymers LLC (Dubai, UAE)",9000,88
4138,2020-11-27,Ghaziabad Infinity Toys Pvt Ltd,12000,90,C080,PPCP,RIL,PP,"BlueCrane Petrochem Corp. (Ningbo, China)",12000,87
4139,2020-11-27,Radiant Kochi Renewables Pvt Ltd,7000,87,1018MK,LLM 1 Mfi Non-Slip,Exxon,LL,Anand Exim,7000,84
4140,2020-11-27,Indore Momentum Industrials Pvt Ltd,8000,83,HM120A,PP Moulding (12 Mfi),HPCL,PP,"Pearl Coast Polymers LLC (Dubai, UAE)",8000,82
4141,2020-11-27,Jodhpur Mangalam Packagers Pvt Ltd,9000,92,4080,PPCP (8 MFI),IOCL,PP,Vindhya Petrochem,9000,89
4142,2020-11-27,Mumbai Allied Buildtech Pvt Ltd,6000,94,HR033,PP Raffia,HPCL,PP,Ganga Chemplast (Surat),6000,91
4143,2020-11-27,Reliable Delhi Adhesives Pvt Ltd,10000,94,118WJ,LL 1 Mfi Slip,Sabic,LL,Velocity Thane Plastics,10000,93
4144,2020-11-27,Sai Lucknow Polymer Traders,7000,90,SRM100,PPCP,RIL,PP,Vadodara Urban Poly Solutions,7000,87
4145,2020-11-27,Mangalam Polymers 3D Printing (Durgapur),16000,90,265MO,PPCP (7 Mfi),Borough,PP,Dynamic Jaipur Poly Solutions,16000,87
4146,2020-11-27,Agra Vindhya Sports Goods Pvt Ltd,12000,90,528K,PP Thermoforming,Sabic,PP,"BlueCrane Petrochem Corp. (Ningbo, China)",12000,88
4147,2020-11-27,Pristine Vadodara Impex,12000,85,JF19010,LL 1 Mfi Slip,RIL,LL,"Pearl Coast Exim DMCC (Dubai, UAE)",12000,82
4148,2020-11-27,Capital Furniture Pvt Ltd (Hyderabad),13000,90,6400,HD Blow Moulding,Luban,HD,Arham Exim,13000,87
4149,2020-11-28,Infinity Vasai Toys Pvt Ltd,6000,92,SC200,GPPS,Supreme,GPPS,Mangalam Polytrade (Ludhiana),6000,89
4150,2020-11-28,Ludhiana Millennium Stationery Pvt Ltd,13000,95,B5004 / B6003,HD Blow Moulding,Opal,HD,"Huanxin Petrochem Corp. (Xiamen, China)",13000,93
4151,2020-11-28,Narmada WaterTech Pvt Ltd (Thane),10000,88,4023WN,LD GP,Sabic,LD,Vector Coimbatore Polymers,10000,87
4152,2020-11-28,Neelkanth Buildtech Pvt Ltd (Hyderabad),7000,94,FU5100 / M7100,HD Film,Lotte,HD,Aravali Trading Co.,7000,91
