SrNo,Date,Sale Party,Quantity Sold,Sale Rate,Product,Grade,Company,Specific Grade,Purchase Party,Quantity Purchased,Purchase Rate
14740,2023-03-29,Vapi Heritage Adhesives Pvt Ltd,12000,109,16MA400,LD Moulding,RIL,LD,Udaipur Aravali Polymer Traders,12000,108
14741,2023-03-29,Konark Footwear Pvt Ltd (Pithampur),11000,105,LD 5026,LD Milk Pouch,Lotrene,LD,Kaveri Gurugram Petrochem,11000,102
14742,2023-03-29,Navi Mumbai Unity Renewables Pvt Ltd,10000,111,118NM,LL 1 Mfi Non-Slip,Sabic,LL,Navkar Exim (Bengaluru),10000,110
14743,2023-03-29,Kandla Crystal Plastics,6000,110,J1020FA20,LD 2 Mfi Non-Slip,RIL,LD,"Palm Vista Trading DMCC (Dubai, UAE)",6000,109
14744,2023-03-29,Heritage Chennai Adhesives Pvt Ltd,8000,112,125MO,PP Moulding (12 Mfi),Borough,PP,"Shengda Materials Trading Co. (Ningbo, China)",8000,109
14745,2023-03-29,Crystal Thane Packagers Pvt Ltd,13000,111,ABS 920,ABS,Styrenics / Stryolution / BASF,ABS,Kolkata Dynamic Chemplast,13000,110
14746,2023-03-29,Gurugram Sunrise Industrials Pvt Ltd,14000,108,F18010,LL 1 Mfi Non-Slip,RIL,LL,Vertex Exim,14000,107
14747,2023-03-29,Arham Polymers Pipes & Fittings (Ankleshwar),13000,107,M312,PP Moulding (12 Mfi),Haldia,PP,"Desert Dunes Petrochem DMCC (Dubai, UAE)",13000,106
14748,2023-03-30,Devika Polymers Coatings (Jalandhar),9000,109,HF010,PP TQ,MRPL,PP,"Sandshell Trading DMCC (Dubai, UAE)",9000,108
14749,2023-03-30,Beacon Vadodara Coatings Pvt Ltd,11000,109,17450,HD Injection Moulding (18 mfi),Dow,HD,Devika Polymers (Udaipur),11000,106
14750,2023-03-30,Radiant Polymers Automotive Components (Agra),11000,111,NH120IG,PP Moulding NP (20 Mfi),Nayara,PP,"Marina Gate Polymers LLC (Dubai, UAE)",11000,109
14751,2023-03-30,Ghaziabad Sunbeam Automotive Components Pvt Ltd,14000,114,1200YG,PP Thermoforming (20 Mfi),IOCL,PP,"GreatWall Plastics Co., Ltd. (Shanghai, China)",14000,113
14752,2023-03-30,Capital Polymers Furniture (Thane),14000,101,R03RR,PP Raffia,HMEL,PP,"Marina Gate Polymers LLC (Dubai, UAE)",14000,99
14753,2023-03-30,Radiant Polymers Automotive Components (Agra),18000,111,1018MA,LLM 1 Mfi Slip,Exxon,LL,Hyderabad Bluewave Poly Solutions,18000,109
14754,2023-03-30,Heritage Polymers WaterTech (Durgapur),15000,109,2103,LD Heavy Duty,Sasol,LD,Triveni Petrochem,15000,106
14755,2023-03-30,Unity Polymers Buildtech (Bengaluru),9000,109,H110MA,PP Moulding (11 Mfi),RIL,PP,"Lianhua Plastics Co., Ltd. (Shanghai, China)",9000,106
14756,2023-03-30,Sahyadri Indore Coatings Pvt Ltd,7000,108,hkr102,PP Raffia,Sabic,PP,Shreenath Plastics,7000,105
14757,2023-03-30,Beacon Vadodara Coatings Pvt Ltd,8000,111,Grade 1,PP Moulding,Basell,PP,"Shengda Materials Trading Co. (Ningbo, China)",8000,109
14758,2023-03-30,Kochi Stellar Textiles Pvt Ltd,17000,109,5018L,LL Roto Moulding,HMEL,LL,"Jumeirah Crest Trading DMCC (Dubai, UAE)",17000,108
14759,2023-03-30,Silvassa Momentum Textiles Pvt Ltd,8000,110,020F18A,LL 2 Mfi Non-Slip,Opal,LL,Greentech Polytrade (Kochi),8000,107
14760,2023-03-30,Jodhpur Mangalam Packagers Pvt Ltd,15000,110,SRX100,PPCP,RIL,PP,"Jumeirah Crest Petrochem DMCC (Dubai, UAE)",15000,108
14761,2023-03-31,Krishna Films & Sheets Pvt Ltd (Vapi),15000,110,1350EG,PP Extrusion (35 Mfi),IOCL,PP,Mangalam Poly Solutions,15000,109
14762,2023-03-31,Greentech Polymers Agro Plast (Ahmedabad),10000,109,2380M,PP Moulding (7 Mfi),Luban,PP,"DragonGate Materials Trading Co. (Shanghai, China)",10000,107
14763,2023-03-31,Mangalam Navi Mumbai Electricals Pvt Ltd,13000,107,6236,LD 2 Mfi Slip,Borough,LD,"Jinlong Petrochem Corp. (Ningbo, China)",13000,105
14764,2023-03-31,Galaxy Polymers Medical Devices (Gurugram),16000,112,HTA001,HD Film,Exxon,HD,Velocity Trading Co.,16000,110
14765,2023-03-31,Jodhpur Mangalam Packagers Pvt Ltd,10000,109,218NJ,LL 2 Mfi Non-Slip,Sabic,LL,"Sandshell Trading DMCC (Dubai, UAE)",10000,106
14766,2023-03-31,Mangaluru Orbit Footwear Pvt Ltd,14000,112,W20,PP Raffia,Gail,PP,Kandla Crystal Plastics,14000,110
14767,2023-03-31,Silvassa Stride 3D Printing Pvt Ltd,13000,110,6888,HD HM,Equate,HM,Mangalam Polytrade (Ludhiana),13000,109
14768,2023-03-31,Mangaluru Velocity Recyclers Pvt Ltd,14000,112,6095,HD HM,Luban,HM,Sigma Mysuru Commodities,14000,111
14769,2023-03-31,Crescent Exim (Mangaluru),9000,109,H120IG,PP Moulding (12 Mfi),Nayara,PP,Vector Coimbatore Polymers,9000,108
14770,2023-03-31,Paramount Polymers Medical Devices (Meerut),13000,112,F10SR,PP TQ,HMEL,PP,Aristo Kochi Polytrade,13000,109
14771,2023-03-31,Narmada WaterTech Pvt Ltd (Thane),10000,105,C7100,LD Lamination,APC,LD,Reliable Plastics,10000,102
14772,2023-03-31,Allied Jaipur Packagers Pvt Ltd,14000,114,E24065,LL Lamination,RIL,LL,Sai Thane Petrochem,14000,111
14773,2023-04-01,Heritage Polymers WaterTech (Durgapur),16000,111,PP 500,PP Raffia,Sabic,PP,"GreatWall Plastics Co., Ltd. (Shanghai, China)",16000,109
14774,2023-04-01,Sigma Polymers Furniture (Indore),17000,116,HM120A,PP Moulding,HPCL,PP,"Desert Dunes Petrochem DMCC (Dubai, UAE)",17000,113
14775,2023-04-01,Nexus Bhiwandi Consumer Products Pvt Ltd,13000,110,2221D,LD Heavy Duty,Basell,LD,Navkar Dahej Impex,13000,108
14776,2023-04-01,Apex Indore Sports Goods Pvt Ltd,11000,113,HD150W,ABS,Lotte,ABS,"Pearl Coast Polymers LLC (Dubai, UAE)",11000,111
14777,2023-04-01,Sigma Polymers Furniture (Indore),13000,110,AGILON35GF,35% Glass Filled Nylon,GRP,Nylon,Devika Polytrade (Ahmedabad),13000,108
14778,2023-04-01,Navkar Gurugram Medical Devices Pvt Ltd,9000,113,18020,LL 2 Mfi Non-Slip,RIL,LL,Devika Polytrade (Ahmedabad),9000,111
14779,2023-04-01,Radiant Kochi Renewables Pvt Ltd,17000,113,1110MAS,PP Moulding (11 Mfi),IOCL,PP,Shubham Impex,17000,111
14780,2023-04-01,Narmada WaterTech Pvt Ltd (Thane),13000,113,LDU7915,LD Lamination,Tricolene,LD,"BlueCrane Petrochem Corp. (Ningbo, China)",13000,110
14781,2023-04-01,Indore Momentum Industrials Pvt Ltd,14000,108,B55,HD MBM,Gail,HD,Haridwar Mahadev Chemplast,14000,107
14782,2023-04-01,Nagpur Millennium Textiles Pvt Ltd,15000,112,EVA 2518,EVA 18%,Sipchem,EVA,Shubham Impex,15000,111
14783,2023-04-02,Matrix Polymers Cables (Hyderabad),12000,120,EVA 2518,EVA 18%,Sipchem,EVA,"Marina Gate Polymers LLC (Dubai, UAE)",12000,119
14784,2023-04-02,Sigma Polychemicals (Meerut),7000,109,2047A,LD GP,Sasol,LD,Arham Poly Hub (Delhi),7000,106
14785,2023-04-02,Mahadev Ahmedabad Electronics Pvt Ltd,11000,108,GRPLON30GF,30% Glass Filled Nylon,GRP,Nylon,Sigma Polychemicals (Meerut),11000,107
14786,2023-04-02,Kochi Stellar Textiles Pvt Ltd,10000,111,HNR100,PP Moulding,Sasol,PP,"Shengda Materials Trading Co. (Ningbo, China)",10000,110
14787,2023-04-02,Prime Polymers Textiles (Mangaluru),12000,115,Y35GR1,PP Lamination,HMEL,PP,Vadodara Urban Poly Solutions,12000,112
14788,2023-04-02,Siddhi Pipes & Fittings Pvt Ltd (Ghaziabad),15000,110,118NJ,LL 1 Mfi Non-Slip,Sabic,LL,Anand Durgapur Polytrade,15000,109
14789,2023-04-02,Vertex 3D Printing Pvt Ltd (Nashik),15000,118,BL3,HD Blow Moulding,Iran,HD,"Shengda Materials Trading Co. (Ningbo, China)",15000,117
14790,2023-04-02,Mahadev Lucknow Agro Plast Pvt Ltd,15000,112,H200IG,PP Moulding (20 Mfi),Nayara,PP,Panipat Sunbeam Polychemicals,15000,110
14791,2023-04-02,Unity Polymers Buildtech (Bengaluru),15000,115,H200IG,PP Moulding (20 Mfi),Nayara,PP,"GreatWall Plastics Co., Ltd. (Shanghai, China)",15000,113
14792,2023-04-02,Krishna Sports Goods Pvt Ltd (Ahmedabad),9000,111,J1020FA20,LD 2 Mfi Non-Slip,RIL,LD,Velocity Thane Plastics,9000,108
14793,2023-04-02,Krishna Sports Goods Pvt Ltd (Ahmedabad),10000,111,7087,LL 1 Mfi Slip,Equate,LL,Aravali Trading Co.,10000,109
14794,2023-04-02,Sunrise Textiles Pvt Ltd (Kolkata),14000,114,B5004 / B6003,HD Blow Moulding,Opal,HD,"Pearl Coast Polymers LLC (Dubai, UAE)",14000,112
14795,2023-04-02,Prime Renewables Pvt Ltd (Delhi),14000,108,LDU7915,LD Lamination,Tricolene,LD,"GoldRiver Materials Trading Co. (Tianjin, China)",14000,106
14796,2023-04-03,Zenith Polymers Automotive Components (Noida),10000,112,952,HD HM,Sabic,HM,Umiya Petrochem (Gurugram),10000,111
14797,2023-04-03,Pristine Polymers Renewables (Bhubaneswar),17000,119,F0148D,HD Medium Blow Moulding,HMEL,HD,"GreatWall Plastics Co., Ltd. (Shanghai, China)",17000,117
14798,2023-04-03,Kochi Stellar Textiles Pvt Ltd,13000,116,851,HD HM,Sabic,HM,Hyderabad Bluewave Poly Solutions,13000,115
14799,2023-04-03,Devika Footwear Pvt Ltd (Silvassa),8000,113,0209AA,LL 1 Mfi Non-Slip,Iran,LL,"Jumeirah Crest Petrochem DMCC (Dubai, UAE)",8000,110
14800,2023-04-03,Pristine Vadodara Impex,12000,110,168MO,PP Moulding (10 Mfi),Borough,PP,"BlueCrane Petrochem Corp. (Ningbo, China)",12000,109
14801,2023-04-03,Meerut Prime Appliances Pvt Ltd,8000,114,F20S,LL 1 Mfi Slip,Gail,LL,Vertex Exim,8000,111
14802,2023-04-03,Mangalam Navi Mumbai Electricals Pvt Ltd,9000,114,F19010,LL 1 Mfi Slip,RIL,LL,Vapi Devika Polychem,9000,112
14803,2023-04-03,Bengaluru Godavari Automotive Components Pvt Ltd,15000,113,125MO,PP Moulding (12 Mfi),Borough,PP,Zenith Polymers (Ghaziabad),15000,112
14804,2023-04-03,Radiant Polymers Automotive Components (Agra),15000,106,1018MA,LLM 1 Mfi Slip,Exxon,LL,Anand Poly Hub,15000,104
14805,2023-04-03,Beacon Electricals Pvt Ltd (Hyderabad),8000,114,121H,ABS,LG,ABS,"GoldRiver Materials Trading Co. (Tianjin, China)",8000,112
14806,2023-04-03,Neelkanth Medical Devices Pvt Ltd (Nashik),13000,104,H050MN,PP Thermoforming,RIL,PP,"Marina Gate Polymers LLC (Dubai, UAE)",13000,102
14807,2023-04-04,Vector Vapi Toys Pvt Ltd,11000,106,6400,HD Blow Moulding,Luban,HD,"Falaj Trading DMCC (Dubai, UAE)",11000,104
14808,2023-04-04,Nagpur Vindhya Packaging Pvt Ltd,13000,115,Grade 1,PP Moulding,Basell,PP,Stellar Polychem (Faridabad),13000,114
14809,2023-04-04,Everest Poly Hub (Navi Mumbai),15000,112,F1,HD HM,Qamar,HM,Reliable Plastics,15000,109
14810,2023-04-04,Momentum Thane Electronics Pvt Ltd,6000,114,JF18010,LL 1 Mfi Non-Slip,RIL,LL,Core Impex (Agra),6000,112
14811,2023-04-04,Hiral Polychem (Durgapur),9000,108,F52H04,HD HM,Opal,HM,Shubham Impex,9000,106
14812,2023-04-04,Infinity Vasai Toys Pvt Ltd,11000,108,6400,HD Blow Moulding,Luban,HD,Panipat Sunbeam Polychemicals,11000,106
14813,2023-04-04,Surat Dynamic Consumer Products Pvt Ltd,15000,109,1810T,LL 1 Mfi Slip,Basell,LL,Kanha Exim,15000,108
14814,2023-04-04,Sigma Polymers Furniture (Indore),10000,107,1200MC,PP Moulding (20 Mfi),IOCL,PP,Shakti Kandla Commodities,10000,104
14815,2023-04-04,Arham Polymers Pipes & Fittings (Ankleshwar),6000,111,TR571,HD Blow Moulding,Lotrene,HD,Bhiwandi Rajhans Polymers,6000,109
14816,2023-04-04,Kochi Stellar Textiles Pvt Ltd,14000,110,Marlex 030,PP Raffia,Marlex,PP,Ghaziabad Bharat Polytrade,14000,109
14817,2023-04-04,Nagpur Heritage Moulders Pvt Ltd,14000,112,2421H,LD 2 Mfi Non-Slip,Basell,LD,"BlueCrane Petrochem Corp. (Ningbo, China)",14000,110
14818,2023-04-05,Vertex Moulders Pvt Ltd (Jodhpur),15000,112,GX20,LD Lamination Plain Bag,Sabic,LD,"Sandshell Trading DMCC (Dubai, UAE)",15000,110
14819,2023-04-05,Unity Polymers Buildtech (Bengaluru),16000,112,5230,LD Heavy Duty,Borough,LD,"GreatWall Plastics Co., Ltd. (Shanghai, China)",16000,110
14820,2023-04-05,Siddhi Polymers Housewares (Kanpur),19000,118,SH450,HIPS,Supreme,HIPS,Anand Exim,19000,115
14821,2023-04-05,Narmada Buildtech Pvt Ltd (Noida),14000,112,SC203EL,GPPS,Supreme,GPPS,Aristo Commodities (Agra),14000,109
14822,2023-04-05,Siddhi Polymers Housewares (Kanpur),15000,116,4080,PPCP (8 MFI),IOCL,PP,"Falaj Trading DMCC (Dubai, UAE)",15000,113
14823,2023-04-05,Capital Polymers Furniture (Thane),13000,113,H030TN,PP Thermoforming,Nayara,PP,Paramount Commodities,13000,112
14824,2023-04-05,Devika Footwear Pvt Ltd (Silvassa),13000,118,50100,HD MBM,Marlex / Lotrene,HD,Bhiwandi Rajhans Polymers,13000,117
14825,2023-04-05,Sigma Polychemicals (Meerut),12000,112,B55,HD MBM,Gail,HD,Metro Polychemicals (Jodhpur),12000,109
14826,2023-04-05,Galaxy Surat Polychemicals,15000,104,F01019S,LL 1 Mfi Slip,HPCL,LL,Desi Exim (Panipat),15000,103
14827,2023-04-05,Mahadev Ahmedabad Electronics Pvt Ltd,15000,113,SH300,HIPS,Supreme,HIPS,Shreenath Plastics,15000,112
14828,2023-04-05,Momentum Kanpur Housewares Pvt Ltd,13000,117,W20,PP Raffia,Gail,PP,"Sandshell Trading DMCC (Dubai, UAE)",13000,114
14829,2023-04-05,Daman Umiya Agro Plast Pvt Ltd,12000,108,M5026L,LL 50 Mfi,HMEL,LL,Tirupati Ghaziabad Polymers,12000,105
14830,2023-04-05,Desi Polymers Textiles (Udaipur),12000,114,HY035R,PP Lamination,MRPL,PP,Infinity Polychemicals (Pune),12000,112
14831,2023-04-05,Ghaziabad Infinity Toys Pvt Ltd,10000,111,2106N,PP Moulding (12 Mfi),Luban,PP,"Falaj Trading DMCC (Dubai, UAE)",10000,109
14832,2023-04-06,Beacon WaterTech Pvt Ltd (Vapi),10000,112,2420E02,LD 2 Mfi Non-Slip,BPC,LL,Kanpur Sunrise Polymers,10000,109
14833,2023-04-06,Konark Footwear Pvt Ltd (Pithampur),13000,116,1030MG,PP Moulding (3 Mfi),IOCL,PP,"Shengda Materials Trading Co. (Ningbo, China)",13000,113
14834,2023-04-06,Jodhpur Mangalam Packagers Pvt Ltd,12000,113,FH10S,PP TQ,Opal,PP,Udaipur Aravali Polymer Traders,12000,112
14835,2023-04-06,Galaxy Surat Polychemicals,15000,109,HD150W,ABS,Lotte,ABS,"Shengda Materials Trading Co. (Ningbo, China)",15000,107
14836,2023-04-06,Momentum Thane Electronics Pvt Ltd,15000,106,HM120A,PP Moulding,HPCL,PP,Anand Poly Hub,15000,104
14837,2023-04-06,Krishna Polymers Industrials (Aurangabad),14000,116,Grade 1,PP Moulding,Basell,PP,"Desert Dunes Petrochem DMCC (Dubai, UAE)",14000,113
14838,2023-04-06,Krishna Sports Goods Pvt Ltd (Ahmedabad),12000,111,1030MG,PP Moulding (3 Mfi),IOCL,PP,Ganga Chemplast (Surat),12000,109
14839,2023-04-06,Navkar Mangaluru Buildtech Pvt Ltd,12000,115,H030SG,PP Raffia,RIL,PP,"Falaj Trading DMCC (Dubai, UAE)",12000,114
14840,2023-04-06,Silvassa Stride 3D Printing Pvt Ltd,12000,112,H110QS,PP TQ,Nayara,PP,"Huanxin Petrochem Corp. (Xiamen, China)",12000,110
14841,2023-04-06,Sunrise Kolkata Consumer Products Pvt Ltd,9000,113,FB3003,LD Heavy Duty,Lotrene,LD,Sunbeam Udaipur Plastics,9000,111
14842,2023-04-07,Daman Umiya Agro Plast Pvt Ltd,10000,112,851,HD HM,Sabic,HM,"GreatWall Plastics Co., Ltd. (Shanghai, China)",10000,111
14843,2023-04-07,Navneet Daman Adhesives Pvt Ltd,13000,112,5018L,LL Roto Moulding,HMEL,LL,Arham Poly Hub (Delhi),13000,111
14844,2023-04-07,Ghaziabad Vindhya Consumer Products Pvt Ltd,18000,114,952,HD HM,Sabic,HM,Metro Exim (Tiruppur),18000,113
14845,2023-04-07,Devika Polymers Coatings (Jalandhar),7000,107,1400MN,PP Moulding (40 Mfi),IOCL,PP,"Pearl Coast Exim DMCC (Dubai, UAE)",7000,104
14846,2023-04-07,Chennai Aravali Sports Goods Pvt Ltd,11000,111,952,HD HM,Sabic,HM,Navkar Dahej Impex,11000,110
14847,2023-04-07,Bluewave Adhesives Pvt Ltd (Silvassa),14000,114,PS330,HIPS,Sabic,HIPS,"DragonGate Materials Trading Co. (Shanghai, China)",14000,112
14848,2023-04-07,Mahadev Polymers Agro Plast (Rajkot),8000,110,2420E02,LD 2 Mfi Non-Slip,BPC,LL,Vindhya Petrochem,8000,109
14849,2023-04-07,Devika Footwear Pvt Ltd (Silvassa),9000,107,T3804,LL Roto Moulding,Opal,LL,Anand Exim,9000,104
14850,2023-04-07,Kandla Umiya Renewables Pvt Ltd,12000,112,E0725L,LL Lamination,HMEL,LL,"SilverPanda Materials Trading Co. (Qingdao, China)",12000,110
14851,2023-04-07,Hiral Polychem (Durgapur),9000,113,125MO,PP Moulding (12 Mfi),Borough,PP,Ankleshwar Godavari Plastics,9000,112
14852,2023-04-07,Faridabad Bluewave Chemplast,12000,105,7042,LL 2 Mfi Non-Slip,Luban,LL,Pristine Vadodara Impex,12000,102
14853,2023-04-07,Omkar Jalandhar Recyclers Pvt Ltd,15000,113,168MO,PP Moulding (10 Mfi),Borough,PP,"Huaxin Polychem Co., Ltd. (Tianjin, China)",15000,111
14854,2023-04-08,Pioneer Polymers Housewares (Mangaluru),13000,115,HC116FB,PP Raffia,Borough,PP,Rajhans Polychemicals,13000,113
14855,2023-04-08,Bharat WaterTech Pvt Ltd (Kandla),9000,110,Lotrene 0710,LD Lamination,Lotrene,LD,"Marina Gate Polymers LLC (Dubai, UAE)",9000,109
14856,2023-04-08,Kolkata Core Toys Pvt Ltd,11000,113,1060MG,PP Moulding (6 Mfi),IOCL,PP,"BlueCrane Petrochem Corp. (Ningbo, China)",11000,110
14857,2023-04-08,Devika Polymers Coatings (Jalandhar),13000,116,52B18,HD Injection Moulding,BPC,HD,Stellar Polychem (Faridabad),13000,114
14858,2023-04-08,Gurugram Tapti Consumer Products Pvt Ltd,9000,110,17450,HD Injection Moulding (18 mfi),Dow,HD,Core Impex (Agra),9000,109
14859,2023-04-08,Infinity Polymers 3D Printing (Mangaluru),9000,113,F18010,LL 1 Mfi Non-Slip,RIL,LL,"Lianhua Plastics Co., Ltd. (Shanghai, China)",9000,110
14860,2023-04-08,Ankleshwar Prime Housewares Pvt Ltd,9000,108,HM120A,PP Moulding (12 Mfi),HPCL,PP,"Jinlong Petrochem Corp. (Ningbo, China)",9000,106
14861,2023-04-08,Howrah Reliable Agro Plast Pvt Ltd,16000,111,HM120A,PP Moulding,HPCL,PP,Navneet Trading Co.,16000,109
14862,2023-04-08,Kanha Polymers Industrials (Silvassa),13000,111,FB3003,LD Heavy Duty,Lotrene,LD,"Pearl Coast Exim DMCC (Dubai, UAE)",13000,108
14863,2023-04-08,Matrix 3D Printing Pvt Ltd (Pithampur),8000,104,168MO,PP Moulding (10 Mfi),Borough,PP,Cityline Poly Solutions,8000,103
14864,2023-04-08,Capital Polymers Films & Sheets (Hyderabad),12000,107,1013NW8,Nylon,UBE,Nylon,"Pearl Coast Polymers LLC (Dubai, UAE)",12000,104
14865,2023-04-09,Mangalam Navi Mumbai Electricals Pvt Ltd,9000,109,ABS 920,ABS,Styrenics / Stryolution / BASF,ABS,Shree Polymers (Vapi),9000,107
14866,2023-04-09,Sunrise Textiles Pvt Ltd (Kolkata),13000,112,F18S,LL 1 Mfi Slip,Gail,LL,"Pearl Coast Polymers LLC (Dubai, UAE)",13000,111
14867,2023-04-09,Beacon Electricals Pvt Ltd (Hyderabad),15000,105,HNR100,PP Moulding,Sasol,PP,Udaipur Aravali Polymer Traders,15000,104
14868,2023-04-09,Radiant Kochi Renewables Pvt Ltd,11000,111,Q1018N,LL 1 Mfi Non-Slip,Lotrene,LL,"Pearl Coast Exim DMCC (Dubai, UAE)",11000,109
14869,2023-04-09,Radiant Polymers Automotive Components (Agra),11000,100,265MO,PPCP (7 Mfi),Borough,PP,Beacon Cuttack Poly Hub,11000,99
14870,2023-04-09,Haridwar Galaxy Polymart,13000,114,6097,HD HM,Luban,HM,Navneet Trading Co.,13000,112
14871,2023-04-09,Neelkanth Buildtech Pvt Ltd (Hyderabad),13000,107,2221D,LD Heavy Duty,Basell,LD,"Palm Vista Polymers LLC (Dubai, UAE)",13000,105
14872,2023-04-09,Crescent Exim (Mangaluru),8000,115,F0146D,HD Film,HMEL,HD,Paramount Commodities,8000,113
14873,2023-04-09,Galaxy Surat Polychemicals,20000,107,E45,HD Film,Gail,HD,Dahej Core Polymers,20000,104
14874,2023-04-09,Mangaluru Velocity Recyclers Pvt Ltd,6000,116,2221D,LD Heavy Duty,Basell,LD,"Palm Vista Trading DMCC (Dubai, UAE)",6000,113
14875,2023-04-09,Indore Momentum Industrials Pvt Ltd,8000,110,GX20,LD Lamination Plain Bag,Sabic,LD,Galaxy Petrochem (Ankleshwar),8000,107
14876,2023-04-10,Stride Polymers Textiles (Gurugram),14000,112,50MA180,HD Injection Moulding,RIL,HD,"Huaxin Polychem Co., Ltd. (Tianjin, China)",14000,109
14877,2023-04-10,Capital Polymers Films & Sheets (Hyderabad),10000,112,HM120A,PP Moulding (12 Mfi),HPCL,PP,Sai Petrochem,10000,110
14878,2023-04-10,Crescent Exim (Mangaluru),12000,119,36RA045,LL Roto Moulding,RIL,LL,"Pearl Coast Polymers LLC (Dubai, UAE)",12000,116
14879,2023-04-10,Mangalam Navi Mumbai Electricals Pvt Ltd,13000,112,118WJ,LL 1 Mfi Slip,Sabic,LL,Matrix Mumbai Exim,13000,109
14880,2023-04-10,Vertex Moulders Pvt Ltd (Jodhpur),13000,112,F0148D,HD Medium Blow Moulding,HMEL,HD,"Marina Gate Polymers LLC (Dubai, UAE)",13000,109
14881,2023-04-10,Omkar Jalandhar Recyclers Pvt Ltd,16000,111,1200YG,PP Thermoforming (20 Mfi),IOCL,PP,Noida Mahadev Polymart,16000,108
14882,2023-04-10,Mangaluru Velocity Recyclers Pvt Ltd,12000,111,F0120L,LL 1 Mfi Slip,HMEL,LL,Shubham Impex,12000,110
14883,2023-04-10,Narmada Buildtech Pvt Ltd (Noida),11000,113,EX5,HD HM,Iran,HM,Rajhans Silvassa Commodities,11000,110
14884,2023-04-10,Reliable 3D Printing Pvt Ltd (Rajkot),9000,112,LD 5026,LD Milk Pouch,Lotrene,LD,Sai Thane Petrochem,9000,109
14885,2023-04-10,Shreenath Polymers Sports Goods (Ghaziabad),16000,112,1540,GPPS,Tabriz,GPPS,Orbit Polychemicals (Cuttack),16000,110
14886,2023-04-10,Ankleshwar Prime Housewares Pvt Ltd,9000,101,H120IG,PP Moulding (12 Mfi),Nayara,PP,"Jumeirah Crest Trading DMCC (Dubai, UAE)",9000,98
14887,2023-04-10,Gurugram Tapti Consumer Products Pvt Ltd,11000,114,TR571,HD Blow Moulding,Lotrene,HD,"Pearl Coast Exim DMCC (Dubai, UAE)",11000,111
14888,2023-04-10,Umiya Faridabad Footwear Pvt Ltd,8000,112,6230,LD 2 Mfi Non-Slip,Borough,LD,Shree Polymers (Vapi),8000,109
14889,2023-04-10,Ankleshwar Prime Housewares Pvt Ltd,10000,115,7019EC,LD Lamination,Sabic,LD,Kolkata Dynamic Chemplast,10000,113
14890,2023-04-10,Panipat Sunbeam Polychemicals,18000,108,5000W,ABS,Taita,ABS,Dynamic Jaipur Poly Solutions,18000,107
14891,2023-04-11,Vertex Moulders Pvt Ltd (Jodhpur),17000,114,R03RR,PP Raffia,HMEL,PP,"Palm Vista Trading DMCC (Dubai, UAE)",17000,112
14892,2023-04-11,Pristine Mangaluru Industrials Pvt Ltd,17000,115,2427F,LD Milk Pouch,Basell,LD,Galaxy Petrochem (Ankleshwar),17000,113
14893,2023-04-11,Narmada Buildtech Pvt Ltd (Noida),16000,108,Y35GR1,PP Lamination,HMEL,PP,Sunbeam Udaipur Plastics,16000,105
14894,2023-04-11,Radiant Kochi Renewables Pvt Ltd,13000,109,HM120A,PP Moulding,HPCL,PP,"Jumeirah Crest Petrochem DMCC (Dubai, UAE)",13000,107
14895,2023-04-11,Prime Renewables Pvt Ltd (Delhi),13000,108,E0725L,LL Lamination,HMEL,LL,"Palm Vista Trading DMCC (Dubai, UAE)",13000,107
14896,2023-04-11,Devika Polymers Coatings (Jalandhar),16000,116,M12RR,PP Moulding (12 Mfi),HMEL,PP,"Marina Gate Polymers LLC (Dubai, UAE)",16000,114
14897,2023-04-11,Navkar Bhiwandi Electricals Pvt Ltd,12000,110,851,HD HM,Sabic,HM,"SilverPanda Materials Trading Co. (Qingdao, China)",12000,107
14898,2023-04-11,Aurangabad Infinity Films & Sheets Pvt Ltd,13000,102,B5004 / B6003,HD Blow Moulding,Opal,HD,Sai Trading Co.,13000,101
14899,2023-04-11,Vector Moulders Pvt Ltd (Daman),12000,112,118WJ,LL 1 Mfi Slip,Sabic,LL,Udaipur Aravali Polymer Traders,12000,109
14900,2023-04-11,Bluewave Ankleshwar Electronics Pvt Ltd,16000,111,LDU8918,LD Lamination,Tricolene,LD,"Falaj Trading DMCC (Dubai, UAE)",16000,109
14901,2023-04-11,Howrah Reliable Agro Plast Pvt Ltd,10000,113,EX5,HD HM,Iran,HM,"Huaxin Polychem Co., Ltd. (Tianjin, China)",10000,112
14902,2023-04-11,Nexus Bhiwandi Consumer Products Pvt Ltd,17000,111,H110MA,PP Moulding (11 Mfi),RIL,PP,"BlueCrane Petrochem Corp. (Ningbo, China)",17000,108
14903,2023-04-11,Ganga Pharma Packaging Pvt Ltd (Surat),10000,112,E24065,LL Lamination,RIL,LL,Rajhans Silvassa Commodities,10000,109
14904,2023-04-12,Infinity Ahmedabad Consumer Products Pvt Ltd,11000,106,EVA 2518,EVA 18%,Sipchem,EVA,Coimbatore Krishna Polymer Traders,11000,103
14905,2023-04-12,Kaveri Gurugram Petrochem,12000,113,7047,LL 1 Mfi Non-Slip,Luban,LL,Hyderabad Bluewave Poly Solutions,12000,111
14906,2023-04-12,Nexus Ghaziabad Pipes & Fittings Pvt Ltd,13000,111,2018N,LL 2 Mfi Non-Slip,Lotrene,LL,Dahej Core Polymers,13000,109
