SrNo,Date,Sale Party,Quantity Sold,Sale Rate,Product,Grade,Company,Specific Grade,Purchase Party,Quantity Purchased,Purchase Rate
14395,28--02--2023,Crystal Thane Packagers Pvt Ltd,10000,109,HR003,PP Raffia,MRPL,PP,"DragonGate Materials Trading Co. (Shanghai, China)",10000,107
14396,28--02--2023,Krishna Sports Goods Pvt Ltd (Ahmedabad),10000,112,010F18S,LL 1 Mfi Slip,Opal,LL,Lucknow Narmada Plastics,10000,111
14397,28--02--2023,Infinity Polymers 3D Printing (Mangaluru),13000,113,1013NW8,Nylon,UBE,Nylon,Radiant Impex,13000,110
14398,01--03--2023,Coimbatore Aristo Adhesives Pvt Ltd,13000,109,W20,PP Raffia,Gail,PP,Heritage Kochi Plastics,13000,106
14399,01--03--2023,Shubham Indore WaterTech Pvt Ltd,10000,110,2100N,PP Moulding (12 Mfi),Luban,PP,"Palm Vista Polymers LLC (Dubai, UAE)",10000,109
14400,01--03--2023,Matrix 3D Printing Pvt Ltd (Pithampur),15000,108,Q1018H,LL 1 Mfi Slip,Lotrene,LL,Matrix Polytrade,15000,107
14401,01--03--2023,Chennai Aravali Sports Goods Pvt Ltd,12000,110,HR003,PP Raffia,MRPL,PP,"Palm Vista Polymers LLC (Dubai, UAE)",12000,109
14402,01--03--2023,Core Polymers Textiles (Noida),15000,114,7000F,HD HM,Ilam,HM,"Huaxin Polychem Co., Ltd. (Tianjin, China)",15000,112
14403,01--03--2023,Faridabad Bluewave Chemplast,10000,111,Y50,PP Raffia,Gail,PP,Radiant Impex,10000,109
14404,01--03--2023,Heritage Chennai Adhesives Pvt Ltd,15000,115,F1,HD HM,Qamar,HM,"Falaj Trading DMCC (Dubai, UAE)",15000,112
14405,01--03--2023,Indore Pristine Packagers Pvt Ltd,9000,109,H050MN,PP Thermoforming,RIL,PP,Sunbeam Udaipur Plastics,9000,106
14406,01--03--2023,Gurugram Neelkanth Trading Co.,17000,105,18020,LL 2 Mfi Non-Slip,RIL,LL,Infinity Polychemicals (Pune),17000,104
14407,01--03--2023,Kochi Stellar Textiles Pvt Ltd,10000,111,1100FS,PP TQ,IOCL,PP,Galaxy Chemplast (Mysuru),10000,108
14408,01--03--2023,Mangalam Polymers 3D Printing (Durgapur),14000,109,100ey,PP TQ,RIL,PP,Reliable Plastics,14000,108
14409,01--03--2023,Nagpur Millennium Textiles Pvt Ltd,9000,113,SC200,GPPS,Supreme,GPPS,"Palm Vista Trading DMCC (Dubai, UAE)",9000,112
14410,01--03--2023,Navkar Bhiwandi Electricals Pvt Ltd,10000,112,4025ZN,LD GP,Sabic,LD,Radiant Impex,10000,109
14411,01--03--2023,Prime Polymers Textiles (Mangaluru),15000,113,F46003,HD Film,RIL,HD,Sai Trading Co.,15000,110
14412,01--03--2023,Capital Bhiwandi Appliances Pvt Ltd,11000,107,4024ZN,LD GP,Sabic,LD,Noida Mahadev Polymart,11000,105
14413,02--03--2023,Sunrise Kolkata Consumer Products Pvt Ltd,16000,108,PS330,HIPS,Sabic,HIPS,Apex Impex (Cuttack),16000,107
14414,02--03--2023,Galaxy Surat Polychemicals,12000,112,H110QS,PP TQ,Nayara,PP,"DragonGate Materials Trading Co. (Shanghai, China)",12000,109
14415,02--03--2023,Urban Faridabad Medical Devices Pvt Ltd,15000,112,Marlex 030,PP Raffia,Marlex,PP,Navkar Exim (Bengaluru),15000,109
14416,02--03--2023,Mangaluru Orbit Footwear Pvt Ltd,11000,122,H110QS,PP TQ,Nayara,PP,"Jinlong Petrochem Corp. (Ningbo, China)",11000,119
14417,02--03--2023,Desi Polymers Textiles (Udaipur),14000,109,223,LL 1 Mfi Slip,Basell,LL,"GoldRiver Materials Trading Co. (Tianjin, China)",14000,108
14418,02--03--2023,Crystal Thane Packagers Pvt Ltd,15000,111,6400,HD Blow Moulding,Luban,HD,Desi Exim (Panipat),15000,109
14419,02--03--2023,Kaveri Gurugram Petrochem,11000,114,T3804,LL Roto Moulding,Opal,LL,Ghaziabad Bharat Polytrade,11000,111
14420,02--03--2023,Millennium Polymers Sports Goods (Dahej),18000,110,NH120IG,PP Moulding NP (20 Mfi),Nayara,PP,"BlueCrane Petrochem Corp. (Ningbo, China)",18000,109
14421,02--03--2023,Siddhi Polymers Housewares (Kanpur),14000,110,851,HD HM,Sabic,HM,"Desert Dunes Petrochem DMCC (Dubai, UAE)",14000,109
14422,02--03--2023,Vertex 3D Printing Pvt Ltd (Nashik),10000,111,R03RR,PP Raffia,HMEL,PP,"BlueCrane Petrochem Corp. (Ningbo, China)",10000,108
14423,02--03--2023,Everest Poly Hub (Navi Mumbai),16000,107,JF19010,LL 1 Mfi Slip,RIL,LL,Greentech Polytrade (Kochi),16000,104
14424,02--03--2023,Prime Renewables Pvt Ltd (Meerut),9000,108,M0861S,HD Injection Moulding (8 mfi),HMEL,HD,"Jumeirah Crest Trading DMCC (Dubai, UAE)",9000,107
14425,02--03--2023,Heritage Polymers WaterTech (Durgapur),12000,112,F2001S,LL 1 Mfi Slip,Opal,LL,Navneet Polychemicals,12000,109
14426,03--03--2023,Anand Polymers Moulders (Hyderabad),13000,114,H200IG,PP Moulding (20 Mfi),Nayara,PP,"Jinlong Petrochem Corp. (Ningbo, China)",13000,112
14427,03--03--2023,Surat Dynamic Consumer Products Pvt Ltd,11000,106,851,HD HM,Sabic,HM,Shakti Chemplast (Navi Mumbai),11000,105
14428,03--03--2023,Ghaziabad Sunbeam Automotive Components Pvt Ltd,8000,111,F0120L,LL 1 Mfi Slip,HMEL,LL,Apex Impex (Cuttack),8000,108
14429,03--03--2023,Aravali Chennai Toys Pvt Ltd,8000,113,EX5,HD HM,Iran,HM,Navneet Vasai Polymer Traders,8000,111
14430,03--03--2023,Zenith Polymers Automotive Components (Noida),12000,112,H110QS,PP TQ,Nayara,PP,Shree Polymers (Vapi),12000,109
14431,03--03--2023,Pristine Mangaluru Industrials Pvt Ltd,13000,117,1100N,PP Moulding (12 Mfi),AAPC,PP,Anand Commodities (Mysuru),13000,114
14432,03--03--2023,Heritage Polymers Electronics (Jaipur),6000,112,420MO,PPCP,Borough,PP,Rajhans Silvassa Commodities,6000,110
14433,03--03--2023,Gurugram Tapti Consumer Products Pvt Ltd,10000,114,2420E02,LD 2 Mfi Non-Slip,BPC,LL,Apex Impex (Cuttack),10000,111
14434,03--03--2023,Kandla Umiya Renewables Pvt Ltd,16000,110,0209AA,LL 1 Mfi Non-Slip,Iran,LL,Kanha Exim,16000,108
14435,03--03--2023,Capital Bhiwandi Appliances Pvt Ltd,15000,112,010F18S,LL 1 Mfi Slip,Opal,LL,Faridabad Bluewave Chemplast,15000,109
14436,04--03--2023,Neelkanth Buildtech Pvt Ltd (Hyderabad),14000,110,M307,PP Moulding (7 Mfi),Haldia,PP,"Jumeirah Crest Trading DMCC (Dubai, UAE)",14000,107
14437,04--03--2023,Allied Aurangabad WaterTech Pvt Ltd,9000,109,1110MAS,PP Moulding (11 Mfi),IOCL,PP,Reliable Plastics,9000,108
14438,04--03--2023,Silvassa Stride 3D Printing Pvt Ltd,14000,107,52B18,HD Injection Moulding,BPC,HD,Sai Impex (Vapi),14000,104
14439,04--03--2023,Ghaziabad Sunbeam Automotive Components Pvt Ltd,11000,110,ABS 920,ABS,Styrenics / Stryolution / BASF,ABS,Dahej Arham Polytrade,11000,107
14440,04--03--2023,Unity Polymers Buildtech (Bengaluru),12000,112,C7100,LD Lamination,APC,LD,"GoldRiver Materials Trading Co. (Tianjin, China)",12000,110
14441,04--03--2023,Sai Polymers Moulders (Kolkata),13000,112,020F18A,LL 2 Mfi Non-Slip,Opal,LL,Shreenath Plastics,13000,111
14442,04--03--2023,Cityline Appliances Pvt Ltd (Aurangabad),16000,110,H200IG,PP Moulding (20 Mfi),Nayara,PP,"Jumeirah Crest Trading DMCC (Dubai, UAE)",16000,109
14443,04--03--2023,Devika Polymers Coatings (Jalandhar),12000,113,020F18A,LL 2 Mfi Non-Slip,Opal,LL,"GreatWall Plastics Co., Ltd. (Shanghai, China)",12000,112
14444,04--03--2023,Matrix Polymers Cables (Mumbai),10000,104,1200YG,PP Thermoforming (20 Mfi),IOCL,PP,Sai Petrochem,10000,103
14445,04--03--2023,Ankleshwar Prime Housewares Pvt Ltd,8000,111,J1020FF20,LD 2 Mfi Non-Slip,RIL,LD,"Lianhua Plastics Co., Ltd. (Shanghai, China)",8000,110
14446,04--03--2023,Vertex 3D Printing Pvt Ltd (Nashik),9000,112,7047,LL 1 Mfi Non-Slip,Luban,LL,Shreenath Plastics,9000,110
14447,04--03--2023,Krishna Polymers Industrials (Aurangabad),14000,112,SC206,GPPS,Supreme,GPPS,"Huaxin Polychem Co., Ltd. (Tianjin, China)",14000,110
14448,05--03--2023,Infinity Polymers 3D Printing (Mangaluru),15000,110,FB3003,LD Heavy Duty,Lotrene,LD,Aristo Kochi Polytrade,15000,109
14449,05--03--2023,Stride Agra 3D Printing Pvt Ltd,10000,112,1018MK,LLM 1 Mfi Non-Slip,Exxon,LL,"GoldRiver Materials Trading Co. (Tianjin, China)",10000,111
14450,05--03--2023,Navi Mumbai Unity Renewables Pvt Ltd,14000,115,SH731,HIPS,Supreme,HIPS,"Huanxin Petrochem Corp. (Xiamen, China)",14000,112
14451,05--03--2023,Infinity Polymers 3D Printing (Mangaluru),16000,112,MI45,ABS,Bhansali Engineering,ABS,Sigma Mysuru Commodities,16000,111
14452,05--03--2023,Krishna Polymers Industrials (Aurangabad),11000,112,LDU7915,LD Lamination,Tricolene,LD,"GreatWall Plastics Co., Ltd. (Shanghai, China)",11000,110
14453,05--03--2023,Udaipur Narmada Polychem,16000,116,456J,PP Raffia,Basell,PP,Shreenath Plastics,16000,113
14454,05--03--2023,Faridabad Bluewave Chemplast,11000,111,LD 955,LD Lamination,Hanwha,LD,Anand Poly Hub,11000,110
14455,05--03--2023,Urban Faridabad Medical Devices Pvt Ltd,14000,106,1018MK,LLM 1 Mfi Non-Slip,Exxon,LL,"SilverPanda Materials Trading Co. (Qingdao, China)",14000,105
14456,05--03--2023,Reliable Delhi Adhesives Pvt Ltd,13000,115,B6003,HD Blow Moulding,Opal,HD,"BlueCrane Petrochem Corp. (Ningbo, China)",13000,113
14457,05--03--2023,Cityline Appliances Pvt Ltd (Aurangabad),11000,114,1969,LD Lamination,Sasol,LD,"Huaxin Polychem Co., Ltd. (Tianjin, China)",11000,113
14458,05--03--2023,Pristine Mangaluru Industrials Pvt Ltd,12000,115,1200MC,PP Moulding (20 Mfi),IOCL,PP,Reliable Plastics,12000,112
14459,05--03--2023,Neelkanth Buildtech Pvt Ltd (Hyderabad),14000,112,528K,PP Thermoforming,Sabic,PP,Infinity Polymart (Meerut),14000,109
14460,05--03--2023,Hiral Electronics Pvt Ltd (Haridwar),15000,111,861N,GPPS,Taita,GPPS,Apex Impex (Cuttack),15000,109
14461,06--03--2023,Mumbai Allied Buildtech Pvt Ltd,12000,115,7000F,HD HM,Ilam,HM,"Pearl Coast Exim DMCC (Dubai, UAE)",12000,113
14462,06--03--2023,Siddhi Polymers Housewares (Kanpur),13000,110,F02020,LL 2 Mfi Non-Slip,HPCL,LL,Vadodara Apex Chemplast,13000,108
14463,06--03--2023,Umiya Faridabad Footwear Pvt Ltd,7000,107,1350EG,PP Extrusion (35 Mfi),IOCL,PP,"Jumeirah Crest Petrochem DMCC (Dubai, UAE)",7000,106
14464,06--03--2023,Nexus Ghaziabad Pipes & Fittings Pvt Ltd,12000,115,5032,PP Raffia,Exxon,PP,Panipat Sunbeam Polychemicals,12000,114
14465,06--03--2023,Mangalam Polymers 3D Printing (Durgapur),13000,110,F18S,LL 1 Mfi Slip,Gail,LL,"Falaj Trading DMCC (Dubai, UAE)",13000,109
14466,06--03--2023,Pristine Mangaluru Industrials Pvt Ltd,10000,109,50100,HD MBM,Marlex / Lotrene,HD,Infinity Poly Solutions,10000,108
14467,06--03--2023,Millennium Polymers Sports Goods (Dahej),17000,109,118WJ,LL 1 Mfi Slip,Sabic,LL,"GreatWall Plastics Co., Ltd. (Shanghai, China)",17000,107
14468,06--03--2023,Pristine Vadodara Impex,18000,112,BL3,HD Blow Moulding,Iran,HD,Triveni Panipat Poly Solutions,18000,111
14469,06--03--2023,Neelkanth Medical Devices Pvt Ltd (Nashik),13000,108,1200YG,PP Thermoforming (20 Mfi),IOCL,PP,"Huaxin Polychem Co., Ltd. (Tianjin, China)",13000,106
14470,06--03--2023,Hiral Electronics Pvt Ltd (Haridwar),14000,118,HD150W,ABS,Lotte,ABS,Reliable Plastics,14000,116
14471,06--03--2023,Devika Footwear Pvt Ltd (Silvassa),10000,110,100ey,PP TQ,RIL,PP,Navneet Polychemicals,10000,109
14472,07--03--2023,Allied Aurangabad WaterTech Pvt Ltd,21000,108,332L,PPCP (7 MFI),Basell,PP,"Falaj Trading DMCC (Dubai, UAE)",21000,107
14473,07--03--2023,Paramount Polymers Medical Devices (Meerut),11000,115,E45,HD Film,Gail,HD,"Huanxin Petrochem Corp. (Xiamen, China)",11000,113
14474,07--03--2023,Aristo Ludhiana Stationery Pvt Ltd,17000,108,4024ZN,LD GP,Sabic,LD,"DragonGate Materials Trading Co. (Shanghai, China)",17000,106
14475,07--03--2023,Surat Dynamic Consumer Products Pvt Ltd,13000,110,B6003,HD Blow Moulding,Opal,HD,Infinity Poly Solutions,13000,107
14476,07--03--2023,Mahadev Ahmedabad Electronics Pvt Ltd,11000,107,1018MK,LLM 1 Mfi Non-Slip,Exxon,LL,Ganga Chemplast (Surat),11000,105
14477,07--03--2023,Vertex 3D Printing Pvt Ltd (Nashik),14000,108,5410,HD Raffia,Opal,HD,"Sandshell Trading DMCC (Dubai, UAE)",14000,106
14478,07--03--2023,Galaxy Pune Pipes & Fittings Pvt Ltd,11000,116,Lotrene 0710,LD Lamination,Lotrene,LD,Navkar Exim (Bengaluru),11000,114
14479,07--03--2023,Cityline Poly Solutions,16000,109,NH120IG,PP Moulding NP (20 Mfi),Nayara,PP,Meerut Umiya Polytrade,16000,106
14480,07--03--2023,Vapi Nexus Housewares Pvt Ltd,16000,110,F02020,LL 2 Mfi Non-Slip,HPCL,LL,"DragonGate Materials Trading Co. (Shanghai, China)",16000,108
14481,07--03--2023,Aurangabad Infinity Films & Sheets Pvt Ltd,8000,110,EX5,HD HM,Iran,HM,Desi Exim (Panipat),8000,109
14482,07--03--2023,Momentum Kanpur Housewares Pvt Ltd,9000,108,AGILON35GF,35% Glass Filled Nylon,GRP,Nylon,"Marina Gate Polymers LLC (Dubai, UAE)",9000,107
14483,08--03--2023,Siddhi Polymers Housewares (Kanpur),6000,109,DF50,HD HM,IOCL,HM,"Lianhua Plastics Co., Ltd. (Shanghai, China)",6000,106
14484,08--03--2023,Narmada WaterTech Pvt Ltd (Thane),10000,110,JF19010,LL 1 Mfi Slip,RIL,LL,Shakti Chemplast (Navi Mumbai),10000,109
14485,08--03--2023,Gurugram Neelkanth Trading Co.,8000,105,6236,LD 2 Mfi Slip,Borough,LD,Matrix Polymart (Secunderabad),8000,104
14486,08--03--2023,Vapi Nexus Housewares Pvt Ltd,9000,110,BL3,HD Blow Moulding,Iran,HD,Vector Coimbatore Polymers,9000,107
14487,08--03--2023,Mangalam Polymers 3D Printing (Durgapur),11000,110,GRPLON30GF,30% Glass Filled Nylon,GRP,Nylon,"Palm Vista Polymers LLC (Dubai, UAE)",11000,109
14488,08--03--2023,Sunrise Kolkata Consumer Products Pvt Ltd,9000,111,T03,PP Raffia,Oriential Energy,PP,Shakti Poly Solutions,9000,109
14489,08--03--2023,Devika Footwear Pvt Ltd (Silvassa),12000,112,MI45,ABS,Bhansali Engineering,ABS,"SilverPanda Materials Trading Co. (Qingdao, China)",12000,110
14490,08--03--2023,Anand Polymers Moulders (Hyderabad),11000,119,B52A003,HD Blow Moulding,Gail,HD,Allied Trading Co.,11000,116
14491,08--03--2023,Howrah Reliable Agro Plast Pvt Ltd,15000,109,M12RR,PP Moulding (12 Mfi),HMEL,PP,Galaxy Surat Polychemicals,15000,107
14492,08--03--2023,Navkar Bhiwandi Electricals Pvt Ltd,12000,115,5410,HD Raffia,Opal,HD,"Sandshell Trading DMCC (Dubai, UAE)",12000,113
14493,08--03--2023,Crescent Polymers Housewares (Faridabad),13000,111,2050S,HD Injection Moulding (20 Mfi),HMEL,HD,Zenith Polymers (Ghaziabad),13000,109
14494,08--03--2023,Unity Polymers Buildtech (Bengaluru),8000,112,16MA400,LD Moulding,RIL,LD,Dynamic Petrochem,8000,109
14495,08--03--2023,Core Polymers Textiles (Noida),11000,105,7000F,HD HM,Ilam,HM,"GreatWall Plastics Co., Ltd. (Shanghai, China)",11000,103
14496,09--03--2023,Vertex 3D Printing Pvt Ltd (Nashik),10000,113,180M50,HD Injection Moulding,IOCL,HD,Arham Exim,10000,111
14497,09--03--2023,Beacon Electricals Pvt Ltd (Hyderabad),14000,101,hkr102,PP Raffia,Sabic,PP,Shreenath Plastics,14000,99
14498,09--03--2023,Agra Vindhya Sports Goods Pvt Ltd,14000,111,1969,LD Lamination,Sasol,LD,"Falaj Trading DMCC (Dubai, UAE)",14000,110
14499,09--03--2023,Jaipur Shubham Housewares Pvt Ltd,14000,114,SC200,GPPS,Supreme,GPPS,Kolkata Dynamic Chemplast,14000,111
14500,09--03--2023,Devika Polymers Coatings (Jalandhar),14000,110,1400MN,PP Moulding (40 Mfi),IOCL,PP,"Shengda Materials Trading Co. (Ningbo, China)",14000,108
14501,09--03--2023,Sunrise Kolkata Consumer Products Pvt Ltd,9000,113,SH300,HIPS,Supreme,HIPS,Mahadev Bengaluru Chemplast,9000,112
14502,09--03--2023,Mangalam Navi Mumbai Electricals Pvt Ltd,10000,103,F2001A,LL 1 Mfi Non-Slip,Opal,LL,Unity Petrochem,10000,101
14503,09--03--2023,Vapi Nexus Housewares Pvt Ltd,12000,114,J1020FF20,LD 2 Mfi Non-Slip,RIL,LD,Stellar Cuttack Commodities,12000,111
14504,09--03--2023,Pristine Vadodara Impex,10000,109,1013NW8,Nylon,UBE,Nylon,Mahadev Bengaluru Chemplast,10000,107
14505,09--03--2023,Durgapur Tirupati Pharma Packaging Pvt Ltd,9000,110,50100,HD MBM,Marlex / Lotrene,HD,Surat Navneet Petrochem,9000,109
14506,10--03--2023,Siddhi Polymers Housewares (Kanpur),10000,108,DF50,HD HM,IOCL,HM,Pristine Vadodara Impex,10000,107
14507,10--03--2023,Neelkanth Footwear Pvt Ltd (Panipat),13000,116,HD150W,ABS,Lotte,ABS,"Falaj Trading DMCC (Dubai, UAE)",13000,115
14508,10--03--2023,Shreenath Polymers Sports Goods (Ghaziabad),15000,114,3155,PP Lamination,Exxon,PP,Anand Exim,15000,113
14509,10--03--2023,Galaxy Polymers Medical Devices (Gurugram),10000,116,568MO,PPCP,Borough,PP,"Shengda Materials Trading Co. (Ningbo, China)",10000,115
14510,10--03--2023,Mahadev Lucknow Agro Plast Pvt Ltd,13000,108,T9,HD Raffia,Haldia,HD,"BlueCrane Petrochem Corp. (Ningbo, China)",13000,106
14511,10--03--2023,Kaveri Polymers Automotive Components (Chennai),11000,121,5032,PP Raffia,Exxon,PP,"Huanxin Petrochem Corp. (Xiamen, China)",11000,118
14512,10--03--2023,Kandla Umiya Renewables Pvt Ltd,7000,106,1110MAS,PP Moulding (11 Mfi),IOCL,PP,Infinity Polychemicals (Pune),7000,104
14513,10--03--2023,Howrah Reliable Agro Plast Pvt Ltd,10000,115,Ravago LL 1 Mfi slip,LL 1 Mfi Slip,Ravago,LL,Devika Polymers (Udaipur),10000,113
14514,10--03--2023,Siddhi Polymers Housewares (Kanpur),6000,114,F0218L,LL 2 Mfi Non-Slip,HMEL,LL,"Pearl Coast Polymers LLC (Dubai, UAE)",6000,112
14515,10--03--2023,Omkar Furniture Pvt Ltd (Thane),10000,110,E52009,HD Raffia,RIL,HD,Matrix Mumbai Exim,10000,109
14516,10--03--2023,Bharat WaterTech Pvt Ltd (Kandla),9000,108,AGILON35GF,35% Glass Filled Nylon,GRP,Nylon,Everest Poly Hub (Navi Mumbai),9000,107
14517,11--03--2023,Arham Exim,13000,110,5018L,LL Roto Moulding,HMEL,LL,"Shengda Materials Trading Co. (Ningbo, China)",13000,109
14518,11--03--2023,Urban Automotive Components Pvt Ltd (Howrah),6000,109,SC206,GPPS,Supreme,GPPS,"Desert Dunes Petrochem DMCC (Dubai, UAE)",6000,108
14519,11--03--2023,Mangaluru Orbit Footwear Pvt Ltd,18000,109,F2001S,LL 1 Mfi Slip,Opal,LL,Cityline Trading Co.,18000,107
14520,11--03--2023,Crystal Thane Packagers Pvt Ltd,12000,112,H036RG,PP Raffia,Nayara,PP,Prime Secunderabad Polymart,12000,109
14521,11--03--2023,Sai Lucknow Polymer Traders,12000,112,3155,PP Lamination,Exxon,PP,Shree Polymers (Vapi),12000,111
14522,11--03--2023,Ghaziabad Sunbeam Automotive Components Pvt Ltd,8000,110,M0861S,HD Injection Moulding (8 mfi),HMEL,HD,"Lianhua Plastics Co., Ltd. (Shanghai, China)",8000,108
14523,11--03--2023,Navkar Bhiwandi Electricals Pvt Ltd,8000,117,5410,HD Raffia,Opal,HD,"Falaj Trading DMCC (Dubai, UAE)",8000,115
14524,11--03--2023,Core Polymers Textiles (Noida),10000,106,F0050D,HD HM,HMEL,HM,"Jumeirah Crest Petrochem DMCC (Dubai, UAE)",10000,104
14525,11--03--2023,Ganga Pharma Packaging Pvt Ltd (Surat),10000,113,1110MAS,PP Moulding (11 Mfi),IOCL,PP,Vertex Exim,10000,111
14526,11--03--2023,Prime Renewables Pvt Ltd (Meerut),11000,112,4024ZN,LD GP,Sabic,LD,"BlueCrane Petrochem Corp. (Ningbo, China)",11000,109
14527,11--03--2023,Vertex Moulders Pvt Ltd (Jodhpur),17000,113,1969,LD Lamination,Sasol,LD,"GreatWall Plastics Co., Ltd. (Shanghai, China)",17000,111
14528,11--03--2023,Arham Exim,10000,112,HY035R,PP Lamination,MRPL,PP,"Jinlong Petrochem Corp. (Ningbo, China)",10000,109
14529,11--03--2023,Unity Polymers Buildtech (Bengaluru),15000,110,Lotrene 0710,LD Lamination,Lotrene,LD,"Falaj Trading DMCC (Dubai, UAE)",15000,109
14530,11--03--2023,Urban Faridabad Medical Devices Pvt Ltd,11000,111,52518,HD Injection Moulding,Iran,HD,Tirupati Ghaziabad Polymers,11000,110
14531,12--03--2023,Infinity Ahmedabad Consumer Products Pvt Ltd,10000,109,4128N,PP TQ,Luban,PP,"Shengda Materials Trading Co. (Ningbo, China)",10000,106
14532,12--03--2023,Ludhiana Millennium Stationery Pvt Ltd,13000,110,6147,HD MBM,Luban,HD,Heritage Plastics (Nashik),13000,109
14533,12--03--2023,Velocity Agra Furniture Pvt Ltd,20000,118,16MA400,LD Moulding,RIL,LD,Dahej Aristo Polymart,20000,116
14534,12--03--2023,Cityline Appliances Pvt Ltd (Aurangabad),16000,111,7019EC,LD Lamination,Sabic,LD,Vadodara Apex Chemplast,16000,109
14535,12--03--2023,Ankleshwar Prime Housewares Pvt Ltd,13000,112,6097,HD HM,Luban,HM,Godavari Poly Solutions,13000,111
14536,12--03--2023,Chennai Aravali Sports Goods Pvt Ltd,10000,108,SRX100,PPCP,RIL,PP,Stellar Polychem (Faridabad),10000,107
14537,12--03--2023,Udaipur Narmada Polychem,18000,108,6230,LD 2 Mfi Non-Slip,Borough,LD,Matrix Polymart (Secunderabad),18000,105
14538,12--03--2023,Ghaziabad Sunbeam Automotive Components Pvt Ltd,19000,109,E0725L,LL Lamination,HMEL,LL,Aravali Noida Trading Co.,19000,107
14539,12--03--2023,Sigma Polychemicals (Meerut),14000,110,HD150W,ABS,Lotte,ABS,Reliable Plastics,14000,108
14540,12--03--2023,Vapi Heritage Adhesives Pvt Ltd,12000,119,332L,PPCP (7 MFI),Basell,PP,Orbit Poly Hub,12000,118
14541,12--03--2023,Ghaziabad Sunbeam Automotive Components Pvt Ltd,11000,112,5000W,ABS,Taita,ABS,"Sandshell Trading DMCC (Dubai, UAE)",11000,111
14542,12--03--2023,Neelkanth Buildtech Pvt Ltd (Hyderabad),17000,114,H030TN,PP Thermoforming,Nayara,PP,Rajhans Silvassa Commodities,17000,113
14543,12--03--2023,Infinity Vasai Toys Pvt Ltd,10000,115,HTA001,HD Film,Exxon,HD,Aravali Trading Co.,10000,113
14544,12--03--2023,Triveni Petrochem,7000,116,851,HD HM,Sabic,HM,"Lianhua Plastics Co., Ltd. (Shanghai, China)",7000,114
14545,12--03--2023,Kochi Stellar Textiles Pvt Ltd,11000,109,TR144,HD HM,Marlex / Lotrene,HM,"BlueCrane Petrochem Corp. (Ningbo, China)",11000,108
14546,13--03--2023,Kandla Umiya Renewables Pvt Ltd,15000,110,TR144,HD HM,Marlex / Lotrene,HM,"GreatWall Plastics Co., Ltd. (Shanghai, China)",15000,108
14547,13--03--2023,Vapi Heritage Adhesives Pvt Ltd,7000,109,0725n,LD Heavy Duty,Tasnee,LD,Triveni Petrochem,7000,106
14548,13--03--2023,Mumbai Allied Buildtech Pvt Ltd,11000,110,B55,HD MBM,Gail,HD,"Palm Vista Polymers LLC (Dubai, UAE)",11000,109
14549,13--03--2023,Arham Exim,12000,110,HD150W,ABS,Lotte,ABS,"Marina Gate Polymers LLC (Dubai, UAE)",12000,109
14550,13--03--2023,Capital Furniture Pvt Ltd (Hyderabad),10000,110,H120IG,PP Moulding (12 Mfi),Nayara,PP,Hyderabad Bluewave Poly Solutions,10000,109
14551,13--03--2023,Silvassa Stride 3D Printing Pvt Ltd,14000,106,FH10S,PP TQ,Opal,PP,Shakti Polymers (Hyderabad),14000,104
14552,13--03--2023,Vapi Nexus Housewares Pvt Ltd,10000,112,SH731,HIPS,Supreme,HIPS,Galaxy Chemplast (Mysuru),10000,110
14553,13--03--2023,Narmada WaterTech Pvt Ltd (Thane),18000,107,FH10S,PP TQ,Opal,PP,Aravali Noida Trading Co.,18000,106
14554,13--03--2023,Sai Polymers Moulders (Kolkata),6000,111,119ZJ,LL 1 Mfi Slip,Sabic,LL,"Huanxin Petrochem Corp. (Xiamen, China)",6000,110
14555,13--03--2023,Pristine Vadodara Impex,12000,109,4023WN,LD GP,Sabic,LD,"DragonGate Materials Trading Co. (Shanghai, China)",12000,108
14556,13--03--2023,Galaxy Surat Polychemicals,10000,114,5000W,ABS,Taita,ABS,"Jinlong Petrochem Corp. (Ningbo, China)",10000,113
14557,13--03--2023,Coimbatore Aristo Adhesives Pvt Ltd,13000,114,F02020,LL 2 Mfi Non-Slip,HPCL,LL,Neelkanth Ghaziabad Polymer Traders,13000,113
14558,13--03--2023,Matrix Polymers Cables (Hyderabad),9000,121,M312,PP Moulding (12 Mfi),Haldia,PP,Indore Devika Polychem,9000,118
14559,13--03--2023,Urban Faridabad Medical Devices Pvt Ltd,16000,110,RH03,PP Raffia,Opal,PP,Orbit Poly Hub,16000,108
14560,13--03--2023,Momentum Kanpur Housewares Pvt Ltd,16000,111,B5004 / B6003,HD Blow Moulding,Opal,HD,Stellar Polychemicals (Daman),16000,109
14561,14--03--2023,Vertex 3D Printing Pvt Ltd (Nashik),7000,115,T03,PP Raffia,Oriential Energy,PP,Devika Polymers (Udaipur),7000,112
14562,14--03--2023,Prime Coatings Pvt Ltd (Panipat),15000,118,BL3,HD Blow Moulding,Iran,HD,Aravali Noida Trading Co.,15000,117
14563,14--03--2023,Nagpur Heritage Moulders Pvt Ltd,9000,102,2103,LD Lamination,Sasol,LD,"Jumeirah Crest Petrochem DMCC (Dubai, UAE)",9000,99
14564,14--03--2023,Cityline Poly Solutions,19000,109,631CF,PP TQ,Borough,PP,Indore Devika Polychem,19000,106
14565,14--03--2023,Beacon Vadodara Coatings Pvt Ltd,12000,114,SC200,GPPS,Supreme,GPPS,"Huaxin Polychem Co., Ltd. (Tianjin, China)",12000,113
